22,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-4869,3,AlTeCl7,P2_1,3400,FALSE,top-down,6,72,mp-573751
2dm-4872,3,NbNiTe5,Pmma,0,FALSE,top-down,0,78,mp-8999
2dm-4873,3,LiVF5,P4/n,2178,FALSE,top-down,79,83,mp-764694
2dm-4875,3,Mn2FeO6,C2/m,0,FALSE,top-down,96,63,mp-775033
2dm-4877,3,Zn(BH4)2,Pmc2_1,4522,FALSE,top-down,0,29,mp-604315
2dm-4878,3,V(WO4)2,P-1,1924,FALSE,top-down,146,48,mvc-688
2dm-4879,3,ZrSiSe,P4/nmm,0,FALSE,top-down,0,84,mp-4628
2dm-4880,3,AlHO2,P1,2777,FALSE,top-down,257,118,mp-625075
2dm-4884,3,Co3TeO8,P-3m1,0,FALSE,top-down,129,62,mp-765848
2dm-4885,3,Ag2SO4,C222,2149,FALSE,top-down,0,201,mp-5625
2dm-4888,3,Ti(GaO2)4,C2/m,1409,TRUE,top-down,127,,mp-553991
2dm-4889,3,MnAs2F12,P-4,4202,TRUE,top-down,16,120,mp-557038
2dm-4890,3,Al(HO)3,P1,4412,FALSE,top-down,65,81,mp-626435
2dm-4892,3,Li2CuF5,P2/m,367,FALSE,top-down,86,81,mp-762337
2dm-4893,3,Mg2Ni3O8,P2/m,976,FALSE,top-down,280,308,mvc-15503
2dm-4894,3,Ba2YI7,Pc,2546,TRUE,top-down,78,,mp-768426
2dm-4895,3,BiMoO5,P2_1/c,0,FALSE,top-down,192,,mvc-9130
2dm-4897,3,Li2Cr2O7,P-1,2703,FALSE,top-down,59,,mp-772318
2dm-4898,3,VO2F,Pc,1671,TRUE,top-down,57,128,mp-764277
2dm-4899,3,TiGeTe6,P2_1/m,412,FALSE,top-down,0,,mp-574169
2dm-4901,3,NaHO,Pm,2595,TRUE,top-down,88,70,mp-625996
2dm-4902,3,Ni(HO)2,P3m1,2943,FALSE,top-down,270,86,mp-625072
2dm-4905,3,Al(HO)3,P1,4453,FALSE,top-down,70,84,mp-554002
2dm-4907,3,NbCoTe2,P2_1/c,0,FALSE,top-down,7,78,mp-571471
2dm-4908,3,NaClO2,Cm,2437,TRUE,top-down,310,,mp-676673
2dm-4911,3,ErClO,Pmmn,5298,TRUE,top-down,0,40,mp-755689
2dm-4916,3,Li2CeP2,P-3m1,907,TRUE,top-down,110,179,mp-9912
2dm-4917,3,NdIO,P4/nmm,3765,FALSE,top-down,0,50,mp-755336
2dm-4919,3,Co3NiO8,P-3m1,1304,FALSE,top-down,36,,mp-765936
2dm-4922,3,ZnCr2S5,Pmmn,0,FALSE,top-down,308,,mvc-12716
2dm-4923,3,AgHO2,Cm,0,FALSE,top-down,42,126,mp-996958
2dm-4924,3,InTeCl,P2_1/c,1940,FALSE,top-down,0,105,mp-504630
2dm-4925,3,Cr(OF)2,P2_1/c,2701,FALSE,top-down,169,37,mp-606382
2dm-4927,3,VOF3,Pc,3106,TRUE,top-down,39,36,mp-764228
2dm-4929,3,AgSbS2,Pc,1971,TRUE,top-down,91,97,mp-627601
2dm-4930,3,FeBiO3,P1,2092,TRUE,top-down,451,82,mp-561070
2dm-4931,3,BSbO3,C2,3948,TRUE,top-down,62,65,mp-755829
2dm-4932,3,CaSn2F6,P-1,3986,FALSE,top-down,19,39,mp-30146
2dm-4933,3,Cu2HgI4,P2/m,416,TRUE,top-down,206,-72,mp-673698
2dm-4934,3,Mg4H2O5,P-3m1,2503,TRUE,top-down,21,26,mp-30242
2dm-4938,3,NaSbF4,P2_1/c,4528,FALSE,top-down,19,,mp-29269
2dm-4939,3,Li2NiO2,P-3m1,1747,TRUE,top-down,83,20,mp-778781
2dm-4940,3,LiVF4,P2/m,2234,TRUE,top-down,74,49,mp-766952
2dm-4942,3,CuSe2Br,P222_1,759,FALSE,top-down,0,99,mp-29567
2dm-4943,3,Hg4AsI5,P4/nbm,1203,TRUE,top-down,17,,mp-567798
2dm-4946,3,NbOF3,P-1,3557,FALSE,top-down,13,36,mp-753800
2dm-4947,3,Nd2BC,C2/m,0,FALSE,top-down,163,266,mp-864790
2dm-4949,3,Cr(PO4)2,P-1,0,FALSE,top-down,298,207,mp-767022
2dm-4950,3,FeCuS2,P3m1,0,FALSE,top-down,160,71,mp-753211
2dm-4951,3,Al(HO)3,P-1,4171,FALSE,top-down,74,73,mp-555462
2dm-4954,3,VOF3,Pc,2783,FALSE,top-down,25,52,mp-779943
2dm-4955,3,CaPbI4,P2/m,2979,FALSE,top-down,5,85,mp-753670
2dm-4956,3,CrOF,Pmmn,2349,TRUE,top-down,12,51,mp-764219
2dm-4957,3,In3SbTe2,P4/nmm,0,FALSE,top-down,364,-416,mp-676518
2dm-4958,3,LiAuI4,P-1,853,FALSE,top-down,0,100,mp-29520
2dm-4961,3,AgBrO4,P-4,1466,FALSE,top-down,65,137,mp-756342
2dm-4964,3,InSnCl3,Cm,2663,TRUE,top-down,40,94,mp-998560
2dm-4966,3,CrGeTe3,P-31m,484,FALSE,top-down,0,89,mp-541449
2dm-4967,3,SrH4O3,P1,3796,FALSE,top-down,83,61,mp-626750
2dm-4968,3,SmIO,P4/nmm,3724,FALSE,top-down,0,49,mp-754217
2dm-4971,3,CuHO2,Pmn2_1,0,FALSE,top-down,107,94,mp-996999
2dm-4973,3,CrBiO4,P2_1/c,1660,FALSE,top-down,101,122,mp-773333
2dm-4975,3,Nb2ReO8,P2/c,133,FALSE,top-down,264,30,mvc-13540
2dm-4978,3,Cd(PO3)2,P2_1,3192,FALSE,top-down,163,,mp-557614
2dm-4980,3,ZnSeO3,Pca2_1,4104,TRUE,top-down,71,,mp-5338
2dm-4982,3,TmClO,P-3m1,5152,FALSE,top-down,0,34,mp-772295
2dm-4987,3,Rb2Bi3F11,P1,0,FALSE,top-down,177,,mp-675214
2dm-4988,3,TaNiTe5,Pmma,0,FALSE,top-down,0,73,mp-8998
2dm-4989,3,NaClO2,P2/c,2707,TRUE,top-down,286,,mp-30965
2dm-4990,3,GaTeI7,Pc,1930,FALSE,top-down,0,112,mp-29541
2dm-4994,3,KBi2F7,P1,0,FALSE,top-down,179,105,mp-675250
2dm-4995,3,Ni2SbTe2,P-6m2,0,FALSE,top-down,366,71,mp-3250
2dm-4997,3,AsSeI,P2_1/c,1422,FALSE,top-down,4,90,mp-573700
2dm-5001,3,B2TeO5,P2_1/c,3729,FALSE,top-down,58,51,mp-768235
2dm-5002,3,LiAgF2,P2_1/m,1992,FALSE,top-down,60,,mp-759658
2dm-5004,3,CuHO2,P2/m,786,FALSE,top-down,42,102,mp-996953
2dm-5006,3,Tm2Te5O13,P-1,3086,FALSE,top-down,13,,mp-555236
2dm-5009,3,Er(ReO4)2,P-3,0,FALSE,top-down,26,,mp-755194
2dm-5010,3,ZnW2O5,Amm2,1162,FALSE,top-down,476,26,mvc-8379
2dm-5012,3,Re2NiO8,P-3,3887,TRUE,top-down,0,68,mp-32311
2dm-5013,3,Dy2(BiO2)7,Cm,0,FALSE,top-down,87,69,mp-753975
2dm-5014,3,NaBi5O8,P-1,2286,TRUE,top-down,88,,mp-756721
2dm-5016,3,LiMn2F9,P-1,1334,FALSE,top-down,96,50,mp-763141
2dm-5018,3,Ca3SiBr2,Cm,0,FALSE,top-down,189,,mp-568752
2dm-5019,3,NpIO,P4/nmm,0,FALSE,top-down,0,53,mp-556939
2dm-5021,3,Li2Cr3O6,P3,509,FALSE,top-down,304,294,mp-762466
2dm-5024,3,Ba2V3O8,P4/mmm,0,FALSE,top-down,316,-46,mvc-1098
2dm-5026,3,MgCo4O9,Pc,16,TRUE,top-down,328,,mvc-10506
2dm-5028,3,P2Pb3O8,P2/c,3460,FALSE,top-down,47,91,mp-542152
2dm-5029,3,Bi6B10O21,P-1,1576,FALSE,top-down,166,165,mp-768871
2dm-5030,3,FeTeCl7,P1,1267,FALSE,top-down,0,50,mp-540997
2dm-5032,3,UTeO5,Pbcm,1980,TRUE,top-down,64,147,mp-3516
2dm-5033,3,KClO3,P2_1/m,5536,FALSE,top-down,64,,mp-556084
2dm-5037,3,H3BrO,Cm,5228,FALSE,top-down,1,,mp-625521
2dm-5038,3,LiCrO2,P3m1,0,FALSE,top-down,450,478,mp-766115
2dm-5040,3,Zn2SnN2,C2/m,82,FALSE,top-down,149,,mvc-15382
2dm-5042,3,EuIn2Au,Pm,0,FALSE,top-down,609,,mp-639496
2dm-5044,3,Co2NiO6,C2/m,1275,FALSE,top-down,40,54,mp-765906
2dm-5045,3,Cu(HO)2,Pmn2_1,241,FALSE,top-down,155,90,mp-505105
2dm-5046,3,YCoF5,Pmmm,90,FALSE,top-down,645,538,mvc-3515
2dm-5048,3,Mn3SnO8,P3m1,360,FALSE,top-down,362,,mp-771670
2dm-5049,3,LiVF5,P1,1954,FALSE,top-down,46,,mp-765895
2dm-5051,3,HoIO,P4/nmm,3592,FALSE,top-down,0,47,mp-753173
2dm-5052,3,La2GeI2,P-3m1,402,FALSE,top-down,0,48,mp-570597
2dm-5053,3,KSb3O5,Pc,3263,FALSE,top-down,21,112,mp-31001
2dm-5054,3,CoOF,Pmmm,1035,FALSE,top-down,120,133,mp-775620
2dm-5057,3,Mn3CoO8,P-3m1,1171,FALSE,top-down,29,58,mp-772359
2dm-5059,3,Li4CO4,C2,3346,FALSE,top-down,281,1,mp-550798
2dm-5060,3,NbPO5,P4/nmm,3300,FALSE,top-down,81,169,mp-4888
2dm-5062,3,Co2NiO6,C2/m,1072,FALSE,top-down,82,97,mp-761554
2dm-5063,3,Cr(GaS2)2,P-3m1,0,FALSE,top-down,62,36,mp-985304
2dm-5067,3,Bi2PdO4,P42_12,492,TRUE,top-down,442,603,mp-29259
2dm-5068,3,BaUI6,P1,291,FALSE,top-down,13,,mp-574430
2dm-5070,3,Mg(SbO2)2,Pbcm,3115,FALSE,top-down,212,,mvc-6307
2dm-5072,3,BaBi4O7,P3m1,1939,FALSE,top-down,433,125,mvc-1177
2dm-5073,3,Al(HO)3,Cm,4345,FALSE,top-down,70,77,mp-626497
2dm-5076,3,CuClO2,P222_1,781,FALSE,top-down,0,51,mp-997020
2dm-5077,3,BiAuO2,P2_1/m,1634,FALSE,top-down,100,,mp-997082
2dm-5078,3,Mg5(HO3)2,P-3m1,2608,TRUE,top-down,19,18,mp-30241
2dm-5079,3,SbOF3,P-1,2732,TRUE,top-down,3,37,mp-757111
2dm-5080,3,Ti4ZnO9,P4/n,2705,TRUE,top-down,184,,mvc-10084
2dm-5084,3,Na3InCl6,P312,3871,FALSE,top-down,78,140,mp-675432
2dm-5087,3,Mn2ZnO5,Pmmn,113,TRUE,top-down,404,193,mvc-8367
2dm-5088,3,Re3(TeBr)7,P-3,1153,FALSE,top-down,20,48,mp-623087
2dm-5089,3,Li2VF6,Pmmn,2250,FALSE,top-down,69,15,mp-775789
2dm-5090,3,LiV2O4,P2_1/m,938,TRUE,top-down,189,,mp-764906
2dm-5093,3,RbAuS,Pmma,1999,FALSE,top-down,151,,mp-9010
2dm-5094,3,Cr(WO4)2,P-1,1143,FALSE,top-down,151,49,mvc-708
2dm-5095,3,V2Zn2O7,P2/m,1952,FALSE,top-down,336,,mp-634381
2dm-5096,3,Cu4Bi7S12,P2/m,0,FALSE,top-down,108,149,mp-541149
2dm-5097,3,Si3Sb2O9,P-6,4665,TRUE,top-down,64,152,mp-769028
2dm-5100,3,Zn2Sn3O8,P2/m,2177,TRUE,top-down,156,150,mvc-14010
2dm-5103,3,VOF3,P2_1,2567,FALSE,top-down,51,27,mp-764243
2dm-5105,3,YbClO,P-3m1,0,FALSE,top-down,254,49,mp-546292
2dm-5109,3,Tl2SiS3,P-1,2883,FALSE,top-down,0,116,mp-8190
2dm-5110,3,Ti3V2O9,P2/c,1101,TRUE,top-down,224,45,mp-743987
2dm-5111,3,HfIN,P-3m1,2054,FALSE,top-down,0,,mp-567441
2dm-5112,3,SmClF,P4/nmm,0,FALSE,top-down,235,52,mp-608254
2dm-5114,3,Ag2PdO2,Pmmm,394,FALSE,top-down,123,169,mp-5495
2dm-5115,3,Np(OF)2,P2/m,0,FALSE,top-down,522,43,mp-634802
2dm-5117,3,CrCo3O8,P-3m1,0,FALSE,top-down,231,51,mp-765865
2dm-5118,3,ScHO2,P1,2169,FALSE,top-down,299,119,mp-625199
2dm-5124,3,Rb3Mn2Cl7,P4/mmm,716,FALSE,top-down,130,,mp-568008
2dm-5128,3,Mg(SnN)2,P-4m2,0,FALSE,top-down,265,48,mvc-13757
2dm-5129,3,VBrO,Pmmn,1463,FALSE,top-down,0,39,mp-32497
2dm-5130,3,LaIO,P4/nmm,3367,TRUE,top-down,0,48,mp-30993
2dm-5132,3,SnClF,P4/nmm,2568,FALSE,top-down,52,80,mp-989192
2dm-5135,3,CaBi2O5,Amm2,0,FALSE,top-down,283,,mvc-8235
2dm-5136,3,NbIO2,P2_1/m,923,FALSE,top-down,0,35,mp-557685
2dm-5137,3,CrCuSe2,P3m1,0,FALSE,top-down,566,,mp-7861
2dm-5139,3,ScHO2,Pmn2_1,4194,TRUE,top-down,54,87,mp-625150
2dm-5140,3,Na3(TiS2)10,Cm,0,FALSE,top-down,0,,mp-675056
2dm-5141,3,BiBO3,P2_1/c,3741,FALSE,top-down,50,106,mp-31250
2dm-5142,3,CuCO3,P2_1/c,27,FALSE,top-down,138,149,mp-760595
2dm-5143,3,LiCoO2,P3m1,235,FALSE,top-down,507,425,mp-765899
2dm-5145,3,ZnWO4,Pmna,2371,FALSE,top-down,363,77,mp-645124
2dm-5146,3,TlAsO4,P-42m,1470,FALSE,top-down,31,230,mp-754214
2dm-5147,3,Zn(InS2)2,P2/m,1867,TRUE,top-down,0,22,mp-674328
2dm-5149,3,Li2Mn3F8,P-3m1,3844,TRUE,top-down,97,43,mp-769630
2dm-5150,3,LuFeGe2,P4/nmm,0,FALSE,top-down,402,337,mp-973954
2dm-5152,3,Sb2S2O,P2_1/m,1826,FALSE,top-down,22,115,mp-861911
2dm-5154,3,Ba2Cr3O7,Pmm2,0,FALSE,top-down,442,16,mvc-1391
2dm-5156,3,CuTe2Br,P222_1,813,FALSE,top-down,0,127,mp-31036
2dm-5157,3,Mn(ReO4)2,P-3,3059,FALSE,top-down,0,63,mp-627380
2dm-5158,3,Ba(MoO2)4,P-31m,0,FALSE,top-down,553,54,mvc-1059
2dm-5159,3,TaFeTe3,P2_1/m,0,FALSE,top-down,24,82,mp-8848
2dm-5164,3,Mn3VO8,P-3m1,0,FALSE,top-down,113,75,mp-771844
2dm-5166,3,MnTlO3,P-31m,0,FALSE,top-down,170,104,mp-771272
2dm-5168,3,KC2N3,P2_1/m,4291,TRUE,top-down,147,74,mp-637256
2dm-5169,3,TbHO2,Pmmn,3400,TRUE,top-down,58,43,mp-504474
2dm-5170,3,NaHgCl3,P2_1/m,2832,TRUE,top-down,62,47,mp-608490
2dm-5173,3,CuAsO3,P-31m,0,FALSE,top-down,85,82,mp-776320
2dm-5174,3,W(BrO)2,Pmc2_1,854,FALSE,top-down,68,28,mp-774146
2dm-5176,3,Sn(BiTe2)2,P-3m1,793,FALSE,top-down,6,61,mp-38605
2dm-5177,3,Ni(WO4)2,P-1,1293,TRUE,top-down,222,40,mvc-700
2dm-5178,3,Ba2ZrS4,P4/mmm,0,FALSE,top-down,1503,,mp-3813
2dm-5179,3,Sc5NCl8,P2/m,0,FALSE,top-down,28,98,mp-31025
2dm-5180,3,NbVO5,P4/n,1922,TRUE,top-down,88,168,mp-769887
2dm-5184,3,CaLaI5,Pmc2_1,2196,TRUE,top-down,,,mp-770473
2dm-5185,3,Mn(CO3)2,P2_1/c,1404,FALSE,top-down,94,40,mp-762239
2dm-5186,3,Co3SbO8,P-3m1,0,FALSE,top-down,233,64,mp-765847
2dm-5188,3,U(SbO3)2,C2/m,2081,FALSE,top-down,41,116,mp-31256
2dm-5189,3,TlPt2Se3,P-3m1,1411,FALSE,top-down,0,117,mp-541487
2dm-5190,3,Ta2PdSe6,C2/m,79,FALSE,top-down,0,89,mp-8436
2dm-5192,3,SrBi5O9,Pm,0,FALSE,top-down,81,60,mp-753357
2dm-5193,3,Ba2Fe3O8,P4/mmm,0,FALSE,top-down,164,11,mvc-11008
2dm-5194,3,Li2MnF6,P-3m1,3110,FALSE,top-down,72,-14,mp-764717
2dm-5195,3,Be2Te7Cl6,P2/m,1397,FALSE,top-down,37,152,mp-30096
2dm-5197,3,Li2H2Pt,P4/mmm,0,FALSE,top-down,27,108,mp-644136
2dm-5199,3,U(OF)2,P2/m,2070,TRUE,top-down,141,,mp-634809
2dm-5200,3,Ag3SI,P1,605,TRUE,top-down,40,31,mp-676121
2dm-5201,3,Ba2HfS4,P4/mmm,0,FALSE,top-down,1488,,mp-9321
2dm-5202,3,Mo2H2O7,P2_1,2255,FALSE,top-down,127,35,mp-626813
2dm-5203,3,TmBiO3,P-3,3287,FALSE,top-down,210,293,mp-755216
2dm-5205,3,LiVF6,Cm,3360,TRUE,top-down,63,106,mp-766909
2dm-5207,3,HoCoSn2,Pmmn,0,FALSE,top-down,351,,mp-542403
2dm-5208,3,V3Zn2O8,P2/m,1423,TRUE,top-down,163,,mvc-14221
2dm-5210,3,Ta2NiSe5,Pmmn,0,FALSE,top-down,0,73,mp-541070
2dm-5211,3,Mn2CrO6,P-31m,864,FALSE,top-down,71,54,mp-767158
2dm-5214,3,Co(HO)2,C2,1839,FALSE,top-down,55,60,mp-625953
2dm-5218,3,AgClO2,P1,0,FALSE,top-down,268,147,mp-675942
2dm-5219,3,LiCu2F5,Pmm2,0,FALSE,top-down,169,224,mp-752721
2dm-5220,3,Rb(SbSe2)2,P-1,1572,FALSE,top-down,44,124,mp-9798
2dm-5223,3,YGaI,P-3m1,0,FALSE,top-down,0,39,mp-571210
2dm-5226,3,Nb(SeBr)2,C2/m,1232,FALSE,top-down,3,72,mp-541667
2dm-5227,3,V2ZnO6,C2/m,3040,FALSE,top-down,177,276,mp-551601
2dm-5228,3,MgSnO2,P-1,1620,FALSE,top-down,206,36,mvc-2446
2dm-5229,3,Sc7(CCl5)2,C2/m,0,FALSE,top-down,2,,mp-29315
2dm-5230,3,GePbS3,P2_1/c,2218,TRUE,top-down,12,103,mp-624190
2dm-5232,3,SrTeO3,P2_1/c,3900,FALSE,top-down,26,,mp-972117
2dm-5234,3,TeHO3,P2_1,2519,FALSE,top-down,32,,mp-625630
2dm-5236,3,VCuO4,Pmma,290,FALSE,top-down,71,111,mp-510733
2dm-5237,3,Pb(BrO3)2,P2/c,3122,TRUE,top-down,46,,mp-769016
2dm-5238,3,Ho2CF2,P-3m1,1113,FALSE,top-down,0,113,mp-9006
2dm-5239,3,CuTe2I,P222_1,858,FALSE,top-down,0,126,mp-31037
2dm-5240,3,AsPO4,Pmn2_1,4162,TRUE,top-down,0,189,mp-8140
2dm-5243,3,SnP2O7,P-1,2093,TRUE,top-down,166,103,mvc-5322
2dm-5244,3,Cu(BiO2)2,P42_12,64,FALSE,top-down,433,581,mp-505042
2dm-5249,3,NbTe4Ir,P2_1/m,28,FALSE,top-down,0,103,mp-505164
2dm-5250,3,Li(CoO2)2,P3m1,0,FALSE,top-down,388,,mp-771636
2dm-5251,3,Ag2CN2,P2_1/c,1568,TRUE,top-down,302,98,mp-574486
2dm-5252,3,PW4Cl11,Pmmn,651,TRUE,top-down,0,,mp-977371
2dm-5253,3,Mn3CuO8,P-3m1,6,FALSE,top-down,61,60,mp-771841
2dm-5255,3,Ca(SbO2)2,Pmc2_1,1682,FALSE,top-down,196,96,mvc-5840
2dm-5256,3,W(ClO)2,Pmc2_1,1697,FALSE,top-down,78,23,mp-32539
2dm-5260,3,SrLaCl5,P2_1/m,3702,FALSE,top-down,82,,mp-754999
2dm-5261,3,Li2UI6,P-31m,193,FALSE,top-down,0,83,mp-570813
2dm-5262,3,Eu(AlCl4)2,P2/c,1658,FALSE,top-down,0,54,mp-30022
2dm-5263,3,W(OF)2,Pmc2_1,1617,FALSE,top-down,0,10,mp-765254
2dm-5265,3,Li2SO4,Pmma,4435,TRUE,top-down,243,281,mp-558382
2dm-5266,3,NaV2O5,P2_1/m,673,FALSE,top-down,99,142,mp-765850
2dm-5267,3,Sn(PS3)2,P312,1496,FALSE,top-down,0,72,mp-36381
2dm-5269,3,CuSbS2,Pmc2_1,373,TRUE,top-down,55,144,mp-4468
2dm-5271,3,FeHO2,Pmn2_1,1755,FALSE,top-down,165,32,mp-625284
2dm-5272,3,MnP2O7,P-1,0,FALSE,top-down,126,78,mp-769839
2dm-5275,3,MnCo3O8,P-3m1,0,FALSE,top-down,239,291,mp-773602
2dm-5278,3,Te(WO4)2,P2/c,0,FALSE,top-down,458,452,mvc-690
2dm-5279,3,EuBrO,P4/nmm,0,FALSE,top-down,0,59,mp-504727
2dm-5280,3,Sc5CCl8,P2/m,0,FALSE,top-down,5,102,mp-31024
2dm-5282,3,Ag(AuS)2,Pc,0,FALSE,top-down,64,98,mp-35835
2dm-5283,3,Lu(HO)3,P2_1/c,4267,TRUE,top-down,74,68,mp-756273
2dm-5288,3,PdSeO3,C2/m,452,TRUE,top-down,22,67,mp-546684
2dm-5290,3,Y3I7O,P3m1,2576,TRUE,top-down,69,77,mp-753727
2dm-5291,3,TlTe3Pt2,P-3m1,982,FALSE,top-down,0,139,mp-9251
2dm-5292,3,TlBS2,P-3m1,1805,FALSE,top-down,0,114,mp-8946
2dm-5295,3,Ba(AlCl4)2,P2/c,5591,TRUE,top-down,0,49,mp-30023
2dm-5296,3,SbOF,P2_1/c,3423,FALSE,top-down,45,35,mp-753661
2dm-5297,3,LiFeF4,Pmc2_1,3213,FALSE,top-down,27,22,mp-777559
2dm-5298,3,GdOF,P4/nmm,3489,FALSE,top-down,397,441,mp-754149
2dm-5300,3,VHgO3,P-1,2418,FALSE,top-down,49,163,mp-541588
2dm-5304,3,NaHO,Pmn2_1,2833,FALSE,top-down,12,42,mp-626000
2dm-5306,3,MgV2S5,Pmmn,700,FALSE,top-down,336,190,mvc-11755
2dm-5308,3,Nb2Ge2O7,Pmc2_1,1494,FALSE,top-down,161,119,mp-754857
2dm-5309,3,ZnFe2S5,Pmmn,0,FALSE,top-down,408,,mvc-134
2dm-5310,3,YBiO3,P-3,3388,FALSE,top-down,195,285,mp-754152
2dm-5311,3,Co(CO3)2,P2_1/c,712,FALSE,top-down,116,38,mp-762909
2dm-5312,3,BaZnF4,Pmn2_1,4474,FALSE,top-down,99,,mp-3881
2dm-5314,3,ThTeO,P4/nmm,896,TRUE,top-down,0,,mp-3718
2dm-5315,3,Sn2P3O10,C2,12,TRUE,top-down,161,141,mp-673117
2dm-5316,3,ZnWO4,P2/c,3862,FALSE,top-down,43,47,mp-561591
2dm-5318,3,Mn(SbS2)2,Pmc2_1,0,FALSE,top-down,112,183,mp-5807
2dm-5319,3,CuTeO3,P2_1/c,1,TRUE,top-down,69,,mp-558696
2dm-5322,3,ZrBrO,P-3m1,0,FALSE,top-down,97,32,mp-754503
2dm-5323,3,ScClO,P4/nmm,4080,FALSE,top-down,71,43,mp-989195
2dm-5325,3,CeSiI,P-3m1,0,FALSE,top-down,0,43,mp-29535
2dm-5327,3,NaMgAs,P4/nmm,0,FALSE,top-down,376,,mp-5962
2dm-5330,3,Zn(SbO2)2,Pmma,1204,FALSE,top-down,301,-32,mvc-6055
2dm-5331,3,CuAgTe2,Pmm2,0,FALSE,top-down,70,93,mp-2977
2dm-5335,3,Yb(AlGe)2,P-3m1,176,FALSE,top-down,218,,mp-4041
2dm-5336,3,Mn3TeO8,C2/m,893,FALSE,top-down,25,,mp-774019
2dm-5338,3,Zn2Fe3O8,P2/m,0,FALSE,top-down,254,180,mvc-14216
2dm-5340,3,ZnCr2O5,Pmmn,0,FALSE,top-down,488,,mvc-15435
2dm-5341,3,ZrTlF5,P2_1/c,5059,TRUE,top-down,0,84,mp-30997
2dm-5345,3,Ta2CS2,P-3m1,22,FALSE,top-down,0,42,mp-7814
2dm-5346,3,Al(HO)3,P1,4263,TRUE,top-down,70,77,mp-626431
2dm-5347,3,CuMoO4,P1,430,FALSE,top-down,52,134,mp-619545
2dm-5348,3,Ta3SBr7,P3m1,855,TRUE,top-down,12,86,mp-31015
2dm-5349,3,AgIrF7,Pmc2_1,0,FALSE,top-down,0,,mp-662534
2dm-5350,3,VO2F,Pm,2493,FALSE,top-down,77,50,mp-764292
2dm-5352,3,MnTeO4,P2/m,85,TRUE,top-down,90,213,mp-773462
2dm-5353,3,MgV4O10,Pmm2,869,FALSE,top-down,187,,mvc-16061
2dm-5354,3,Gd2CCl2,P-3m1,493,FALSE,top-down,0,41,mp-29394
2dm-5358,3,Li2MnF6,P2/c,2714,FALSE,top-down,99,23,mp-763083
2dm-5361,3,NbTeI3,P2/c,580,FALSE,top-down,0,92,mp-540924
2dm-5362,3,VOF,P-3m1,2577,FALSE,top-down,73,71,mp-769647
2dm-5363,3,LiCuS2,P2/m,1188,FALSE,top-down,233,,mp-753722
2dm-5365,3,Mn(CuCl2)2,Pmm2,982,FALSE,top-down,46,138,mp-675163
2dm-5366,3,TiGeO3,P-3,1801,FALSE,top-down,36,28,mp-780260
2dm-5371,3,Cd(HO)2,P3m1,2079,FALSE,top-down,196,63,mp-625557
2dm-5373,3,V(TeO3)4,P1,1485,FALSE,top-down,145,136,mp-762679
2dm-5374,3,Te(WO4)2,P1,2131,FALSE,top-down,198,114,mvc-667
2dm-5375,3,ZrGeTe,P4/nmm,0,FALSE,top-down,0,71,mp-3208
2dm-5380,3,Sr(IO3)2,P2_1,3723,TRUE,top-down,,102,mp-768909
2dm-5381,3,BaH4O3,Pmc2_1,3720,TRUE,top-down,48,55,mp-626720
2dm-5382,3,NaAsO2,Pca2_1,4331,FALSE,top-down,4,37,mp-556145
2dm-5383,3,Ga2CuCl8,P2_1/c,575,FALSE,top-down,5,,mp-29300
2dm-5384,3,SbAsO4,P2_1/m,3522,FALSE,top-down,34,93,mp-7784
2dm-5387,3,ScIO,P2_1/m,2012,FALSE,top-down,0,38,mp-559760
2dm-5388,3,TaPbF7,Pm,4909,TRUE,top-down,33,,mp-557163
2dm-5389,3,Li(FeO2)3,P31m,584,FALSE,top-down,214,,mp-763849
2dm-5391,3,ZnBi4O9,P2/c,1400,FALSE,top-down,141,180,mvc-10485
2dm-5392,3,Ta(WO4)2,P1,2504,FALSE,top-down,192,51,mvc-740
2dm-5394,3,Nb2MoO8,P2/c,1543,FALSE,top-down,0,31,mvc-479
2dm-5395,3,CaSnS3,Pmm2,291,FALSE,top-down,695,313,mp-866894
2dm-5397,3,Hg2W2O7,P-1,2980,TRUE,top-down,60,73,mp-771222
2dm-5399,3,Ag3SbS3,Pc,1719,FALSE,top-down,34,106,mp-555269
2dm-5401,3,HIO3,Pca2_1,2904,FALSE,top-down,48,,mp-556216
2dm-5402,3,YIO,P-3m1,2591,TRUE,top-down,61,39,mp-754038
2dm-5404,3,Ga2Fe2S5,P-6m2,0,FALSE,top-down,155,26,mp-616672
2dm-5410,3,Bi2Te4Pb,P-3m1,1045,FALSE,top-down,6,58,mp-676250
2dm-5411,3,NaI3O8,P-4,3421,FALSE,top-down,72,180,mp-559065
2dm-5412,3,YVF5,Pmmm,896,FALSE,top-down,723,640,mvc-3524
2dm-5414,3,Hg3SeO6,P1,1062,FALSE,top-down,34,173,mp-754598
2dm-5415,3,AgGeO3,Pmma,0,FALSE,top-down,343,,mp-759939
2dm-5416,3,PbWO4,P2/c,3573,FALSE,top-down,56,,mp-641365
2dm-5417,3,CdSnO3,P-31m,1848,FALSE,top-down,145,,mp-754329
2dm-5419,3,Cd2SiO4,C222,2319,FALSE,top-down,417,595,mp-4530
2dm-5420,3,Li(CoO2)3,P1,511,FALSE,top-down,248,240,mp-997539
