material_id,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-6354,2,CaGe2,C2/m,0,FALSE,bottom-up,466,,2dm-3265
2dm-6355,2,Ca2Sn,P-1,0,FALSE,bottom-up,451,,2dm-3501
2dm-6356,2,As2Pd,P31m,95,FALSE,bottom-up,352,,2dm-3241
2dm-6357,2,Be2Ge,Pmmn,0,FALSE,bottom-up,930,,2dm-3501
2dm-6358,2,Te2C,P-4m2,0,FALSE,bottom-up,1072,,2dm-3352
2dm-6359,2,AgN2,P2/m,0,FALSE,bottom-up,315,,2dm-3372
2dm-636,2,CI4,P4/mmm,0,FALSE,bottom-up,1206,171,2dm-4359
2dm-6360,2,UC2,P-1,0,FALSE,bottom-up,605,,2dm-3431
2dm-6361,2,RbCl,P4/mmm,4602,TRUE,bottom-up,147,,2dm-3215
2dm-6362,2,Sr2Ge,P4/nmm,6,TRUE,bottom-up,748,,2dm-3501
2dm-6363,2,YGe5,Pmmm,0,FALSE,bottom-up,456,,2dm-3308
2dm-6364,2,USi2,C2/m,0,FALSE,bottom-up,,,2dm-3431
2dm-6365,2,HgS,P3m1,24,TRUE,bottom-up,149,,2dm-3242
2dm-6366,2,BiTe,P2_1/c,199,TRUE,bottom-up,,,2dm-3415
2dm-6367,2,IrO2,P-3m1,0,FALSE,bottom-up,237,,2dm-4272
2dm-6368,2,GaAs,P-6m2,0,FALSE,bottom-up,469,,2dm-4991
2dm-6369,2,GeSe,P3m1,2264,FALSE,bottom-up,40,,2dm-3013
2dm-637,2,OsBr2,P-3m1,1271,TRUE,bottom-up,449,94,2dm-4243
2dm-6370,2,RhPb4,P4/nbm,0,FALSE,bottom-up,105,,2dm-3309
2dm-6371,2,SiTe,P3m1,1748,FALSE,bottom-up,290,,2dm-3013
2dm-6372,2,SnSe,P3m1,2205,FALSE,bottom-up,104,,2dm-3013
2dm-6373,2,ReO2,P2_1/m,0,FALSE,bottom-up,164,,2dm-3751
2dm-6374,2,Si4Rh,P4/nbm,0,FALSE,bottom-up,446,,2dm-3309
2dm-6375,2,CrO3,Pc,935,FALSE,bottom-up,165,,2dm-4050
2dm-6376,2,SnTe,Aem2,1139,FALSE,bottom-up,67,,2dm-3045
2dm-6377,2,CoGe4,P4/nbm,0,FALSE,bottom-up,277,,2dm-3309
2dm-6378,2,SiTe,Aem2,654,FALSE,bottom-up,268,,2dm-3045
2dm-6379,2,SnTe,P3m1,1811,FALSE,bottom-up,127,,2dm-3013
2dm-638,2,Er6F7,P-1,0,FALSE,bottom-up,317,,2dm-4999
2dm-6380,2,TcO2,P2_1/m,0,FALSE,bottom-up,138,,2dm-3751
2dm-6381,2,CoSi4,P4/nbm,0,FALSE,bottom-up,475,,2dm-3309
2dm-6382,2,CoC4,P-42m,0,FALSE,bottom-up,1810,,2dm-3309
2dm-6383,2,SiSe,Aem2,1009,FALSE,bottom-up,426,,2dm-3045
2dm-6384,2,TeC,Aem2,651,FALSE,bottom-up,1554,,2dm-3045
2dm-6385,2,TeC,P3m1,1252,FALSE,bottom-up,1745,,2dm-3013
2dm-6386,2,TiF3,P-31m,0,FALSE,bottom-up,175,,2dm-3147
2dm-6387,2,Ge4Rh,P4/nbm,0,FALSE,bottom-up,269,,2dm-3309
2dm-6388,2,SiSe,P3m1,2088,FALSE,bottom-up,391,,2dm-3013
2dm-6389,2,RhO2,P-3m1,0,FALSE,bottom-up,160,,2dm-4272
2dm-6390,2,CoPb4,P4/nbm,0,FALSE,bottom-up,292,,2dm-3309
2dm-6391,2,Au2Se,Pmma,260,FALSE,bottom-up,135,,2dm-3859
2dm-6392,2,InSb,P-6m2,0,FALSE,bottom-up,469,,2dm-4991
2dm-6393,2,TlSb,P-6m2,0,FALSE,bottom-up,541,,2dm-4991
2dm-6394,2,InBi,P-6m2,0,FALSE,bottom-up,493,,2dm-4991
2dm-6395,2,InAs,P-6m2,0,FALSE,bottom-up,469,,2dm-4991
2dm-6396,2,AlBi,P-6m2,0,FALSE,bottom-up,2994,,2dm-4991
2dm-6397,2,TiI3,P-31m,0,FALSE,bottom-up,32,,2dm-3147
2dm-6398,2,GaSb,P-6m2,0,FALSE,bottom-up,476,,2dm-4991
2dm-6399,2,RhC4,P4/nbm,0,FALSE,bottom-up,2106,,2dm-3309
2dm-64,2,NbBr2,P-3m1,0,FALSE,bottom-up,248,66,2dm-3622
2dm-640,2,Ga2Fe,P4/mmm,0,FALSE,bottom-up,489,337,2dm-3244
2dm-6400,2,GaP,P-6m2,1191,FALSE,bottom-up,446,,2dm-4991
2dm-6401,2,AlAs,P-6m2,1239,FALSE,bottom-up,519,,2dm-4991
2dm-6402,2,GaBi,P-6m2,0,FALSE,bottom-up,507,,2dm-4991
2dm-6403,2,CSe,P3m1,1492,FALSE,bottom-up,1647,,2dm-3013
2dm-6404,2,Nb2O5,Pmmn,3183,FALSE,bottom-up,150,,2dm-4858
2dm-6405,2,TlP,P-6m2,0,FALSE,bottom-up,600,,2dm-4991
2dm-6406,2,PdO2,P-3m1,1492,FALSE,bottom-up,0,,2dm-4739
2dm-6407,2,CSe,Aem2,477,FALSE,bottom-up,1574,,2dm-3045
2dm-6408,2,TlBi,P-6m2,0,FALSE,bottom-up,620,,2dm-4991
2dm-6409,2,TaTe2,P-6m2,0,FALSE,bottom-up,45,,2dm-3941
2dm-641,2,SbCl3,C2/m,2826,FALSE,bottom-up,42,73,2dm-3868
2dm-6410,2,Cu2Se,Pmma,25,FALSE,bottom-up,98,,2dm-3859
2dm-6411,2,GeS,P3m1,2459,FALSE,bottom-up,53,,2dm-3013
2dm-6412,2,TlN,P-6m2,61,FALSE,bottom-up,1020,,2dm-4991
2dm-6413,2,IrPb4,P4/nbm,0,FALSE,bottom-up,181,,2dm-3309
2dm-6414,2,TePb,P3m1,1620,TRUE,bottom-up,208,,2dm-3013
2dm-6415,2,Ag2Te,Pmma,409,FALSE,bottom-up,94,,2dm-3859
2dm-6416,2,BAs,P-6m2,651,TRUE,bottom-up,467,,2dm-4991
2dm-6417,2,BiB,P-6m2,0,FALSE,bottom-up,1302,,2dm-4991
2dm-6418,2,BP,P-6m2,865,TRUE,bottom-up,380,,2dm-4991
2dm-6419,2,Si4Ir,P4/nbm,0,FALSE,bottom-up,445,,2dm-3309
2dm-642,2,ReSe2,P-3m1,0,FALSE,bottom-up,369,,2dm-4839
2dm-6420,2,BSb,P-6m2,218,TRUE,bottom-up,839,,2dm-4991
2dm-6421,2,AlP,P-6m2,2255,FALSE,bottom-up,523,,2dm-4991
2dm-6422,2,HfBr3,P-31m,0,FALSE,bottom-up,0,,2dm-3147
2dm-6423,2,ZrBr3,P-31m,0,FALSE,bottom-up,85,,2dm-3147
2dm-6424,2,InN,P-6m2,585,FALSE,bottom-up,429,,2dm-4991
2dm-6425,2,Ge4Ir,P4/nbm,0,FALSE,bottom-up,274,,2dm-3309
2dm-6426,2,Sn4Rh,P4/nbm,0,FALSE,bottom-up,195,,2dm-3309
2dm-6427,2,CoSn4,P4/nbm,0,FALSE,bottom-up,208,,2dm-3309
2dm-6428,2,IrC4,P4/nbm,0,FALSE,bottom-up,2049,,2dm-3309
2dm-6429,2,TlAs,P-6m2,0,FALSE,bottom-up,505,,2dm-4991
2dm-643,2,Tl2S5,C2/m,1193,FALSE,bottom-up,288,97,2dm-4985
2dm-6430,2,InP,P-6m2,341,FALSE,bottom-up,458,,2dm-4991
2dm-6431,2,AlSb,P-6m2,545,FALSE,bottom-up,517,,2dm-4991
2dm-6432,2,PbO2,P3m1,1260,FALSE,bottom-up,100,,2dm-5126
2dm-6433,2,PPd,P-6m2,0,FALSE,bottom-up,911,,2dm-3223
2dm-6434,2,PtN,P-6m2,0,FALSE,bottom-up,1077,,2dm-3223
2dm-6435,2,SbPd,P-6m2,0,FALSE,bottom-up,954,,2dm-3223
2dm-6436,2,Sn2O5,Pnc2,0,FALSE,bottom-up,408,,2dm-4065
2dm-6437,2,NiN,P-6m2,0,FALSE,bottom-up,644,,2dm-3223
2dm-6438,2,AsPt,P-6m2,0,FALSE,bottom-up,773,,2dm-3223
2dm-6439,2,AsPd,P-6m2,0,FALSE,bottom-up,846,,2dm-3223
2dm-644,2,CeSe3,P4/nmm,0,FALSE,bottom-up,0,43,2dm-5863
2dm-6440,2,GeO2,P-3m1,3536,FALSE,bottom-up,107,,2dm-5126
2dm-6441,2,OsO2,P-3m1,0,FALSE,bottom-up,,,2dm-3912
2dm-6442,2,NiP,P-6m2,0,FALSE,bottom-up,939,,2dm-3223
2dm-6443,2,RuO2,P-3m1,0,FALSE,bottom-up,280,,2dm-3912
2dm-6444,2,Ge2O5,Pnc2,171,TRUE,bottom-up,404,,2dm-4065
2dm-6445,2,TaO2,R-3m,0,FALSE,bottom-up,345,,2dm-5153
2dm-6446,2,NiAs,P-6m2,0,FALSE,bottom-up,890,,2dm-3223
2dm-6447,2,CeS2,R3m,108,FALSE,bottom-up,277,,2dm-3334
2dm-6448,2,SiO2,P-3m1,6401,FALSE,bottom-up,328,,2dm-5126
2dm-6449,2,C2O5,Pnc2,0,FALSE,bottom-up,656,,2dm-4065
2dm-645,2,AlAs5,Pmc2_1,500,TRUE,bottom-up,384,164,2dm-3922
2dm-6450,2,CeTe2,Fmm2,0,FALSE,bottom-up,267,,2dm-3334
2dm-6451,2,NiBi,P-6m2,0,FALSE,bottom-up,981,,2dm-3223
2dm-6452,2,BiPt,P-6m2,0,FALSE,bottom-up,962,,2dm-3223
2dm-6453,2,BiPd,P-6m2,0,FALSE,bottom-up,986,,2dm-3223
2dm-6454,2,CO2,P3m1,28,TRUE,bottom-up,1282,,2dm-5126
2dm-6455,2,PPt,P-6m2,0,FALSE,bottom-up,777,,2dm-3223
2dm-6456,2,NiSb,P-6m2,0,FALSE,bottom-up,1034,,2dm-3223
2dm-6457,2,SbPt,P-6m2,0,FALSE,bottom-up,862,,2dm-3223
2dm-6458,2,Pb2O5,Pc,182,TRUE,bottom-up,154,,2dm-4065
2dm-6459,2,PtS,P-3m1,0,FALSE,bottom-up,183,108,2dm-3053
2dm-646,2,SnF2,P-3m1,2431,FALSE,bottom-up,177,207,2dm-3464
2dm-6460,2,PtSe,P-3m1,0,FALSE,bottom-up,77,126,2dm-3053
2dm-647,2,AsCl4,Pc,0,FALSE,bottom-up,,302,2dm-4763
2dm-648,2,VTe2,P-1,0,FALSE,bottom-up,21,104,2dm-4500
2dm-649,2,FeCl4,P2_1/c,395,TRUE,bottom-up,0,65,2dm-4073
2dm-65,2,AgF,P-6m2,1326,TRUE,bottom-up,149,204,2dm-3405
2dm-650,2,Ga2Ru,P4/mmm,0,FALSE,bottom-up,513,468,2dm-4344
2dm-651,2,ThCl4,P2_1/c,3144,TRUE,bottom-up,0,71,2dm-3541
2dm-652,2,HfBr2,P2_1/m,858,FALSE,bottom-up,0,68,2dm-4652
2dm-653,2,As2S3,P-3m1,949,FALSE,bottom-up,71,53,2dm-2995
2dm-654,2,AuBr,P-3m1,78,TRUE,bottom-up,256,,2dm-4972
2dm-656,2,SnCl2,P-3m1,2437,FALSE,bottom-up,33,82,2dm-3464
2dm-657,2,B2S5,P-1,677,FALSE,bottom-up,139,,2dm-4306
2dm-658,2,BiC,C2/m,129,FALSE,bottom-up,1039,,2dm-3474
2dm-659,2,Bi2Te3,P2_1/m,1007,FALSE,bottom-up,50,103,2dm-3583
2dm-66,2,GeBr2,P-3m1,2350,FALSE,bottom-up,0,76,2dm-3464
2dm-660,2,Sr2As,P-3m1,0,FALSE,bottom-up,276,240,2dm-3665
2dm-661,2,AsO2,P2_1/m,2647,FALSE,bottom-up,,20,2dm-4089
2dm-662,2,HfBr,C2/m,25,FALSE,bottom-up,0,54,2dm-3444
2dm-663,2,VS3,P2_1/m,0,FALSE,bottom-up,,69,2dm-4511
2dm-664,2,ReF2,P-3m1,0,FALSE,bottom-up,1002,58,2dm-3745
2dm-665,2,Tl2S5,P1,779,TRUE,bottom-up,140,122,2dm-4306
2dm-666,2,WO3,Aem2,1359,TRUE,bottom-up,152,,2dm-4050
2dm-667,2,AuCl,P3m1,790,FALSE,bottom-up,,184,2dm-3766
2dm-668,2,TiCl,P-3m1,0,FALSE,bottom-up,0,49,2dm-4412
2dm-669,2,Sc2I3,C2/m,530,FALSE,bottom-up,0,81,2dm-3786
2dm-67,2,NdSe3,P4/nmm,0,FALSE,bottom-up,18,46,2dm-3921
2dm-670,2,VS3,P2_1/m,0,FALSE,bottom-up,88,,2dm-4111
2dm-671,2,InAs5,Pmc2_1,920,TRUE,bottom-up,156,113,2dm-3922
2dm-672,2,AlAs3,P-3m1,611,TRUE,bottom-up,387,358,
2dm-673,2,UCl4,C2/m,192,FALSE,bottom-up,0,63,2dm-3675
2dm-674,2,MgO2,P4/mmm,2338,FALSE,bottom-up,358,69,2dm-4188
2dm-675,2,Ta6O13,Cmmm,0,FALSE,bottom-up,146,,2dm-4762
2dm-676,2,Ba5Rh,Pmc2_1,0,FALSE,bottom-up,138,272,2dm-5064
2dm-677,2,Ca2Bi,P-3m1,0,FALSE,bottom-up,497,445,2dm-3665
2dm-678,2,PbSe2,P-3m1,96,FALSE,bottom-up,362,214,2dm-3203
2dm-679,2,Se5N2,P2_1/c,10,TRUE,bottom-up,541,107,
2dm-68,2,SiBr2,P-3m1,1834,FALSE,bottom-up,408,77,2dm-3464
2dm-680,2,PdCl2,P2_1/c,1321,TRUE,bottom-up,21,100,2dm-3562
2dm-681,2,USe5,P2_1,1,FALSE,bottom-up,48,89,2dm-5500
2dm-682,2,WBr2,C2/m,473,FALSE,bottom-up,1051,80,2dm-3623
2dm-683,2,B2Os,P4/mmm,0,FALSE,bottom-up,1324,1000,2dm-3244
2dm-684,2,NbTe2,P-1,0,FALSE,bottom-up,19,91,2dm-4500
2dm-685,2,HfCu,P4/nmm,0,FALSE,bottom-up,456,484,2dm-5074
2dm-686,2,SmI3,Pmmn,1883,FALSE,bottom-up,0,96,2dm-3699
2dm-687,2,Y7F10,P-1,0,FALSE,bottom-up,254,127,2dm-3516
2dm-688,2,WCl2,C2/m,621,FALSE,bottom-up,995,75,2dm-4519
2dm-689,2,Bi2Se3,P2_1/m,1114,FALSE,bottom-up,43,111,2dm-4253
2dm-69,2,InBr,P4mm,1223,FALSE,bottom-up,,655,2dm-3775
2dm-690,2,CaF2,P-4m2,6483,FALSE,bottom-up,336,238,2dm-4009
2dm-691,2,RhF3,P-31m,1694,FALSE,bottom-up,60,55,2dm-3776
2dm-693,2,Si3Ir,P4/mbm,0,FALSE,bottom-up,571,,
2dm-694,2,Er6Br7,P-1,0,FALSE,bottom-up,0,83,2dm-4999
2dm-695,2,MoCl2,C2/m,784,FALSE,bottom-up,727,77,2dm-4519
2dm-696,2,HfI2,P-3m1,0,FALSE,bottom-up,233,79,2dm-3733
2dm-697,2,CaI2,P-4m2,4013,FALSE,bottom-up,180,95,2dm-4009
2dm-698,2,Pr2F5,P2_1/m,820,FALSE,bottom-up,244,166,2dm-3817
2dm-699,2,MoI3,P-31m,912,TRUE,bottom-up,0,93,2dm-3768
2dm-7,2,TcTe2,P-3m1,0,FALSE,bottom-up,30,71,2dm-4839
2dm-70,2,AgTe,P2/m,103,FALSE,bottom-up,145,237,2dm-3506
2dm-700,2,SnH,P-3m1,503,TRUE,bottom-up,136,64,2dm-4712
2dm-701,2,SbC,C2/m,605,TRUE,bottom-up,827,,2dm-3474
2dm-702,2,ZrCu,P4/nmm,0,FALSE,bottom-up,452,481,2dm-5074
2dm-703,2,NiS,P3m1,0,FALSE,bottom-up,,387,2dm-3053
2dm-704,2,HgCl2,P-3m1,2522,TRUE,bottom-up,45,74,2dm-5204
2dm-705,2,GeS2,P-3m1,715,FALSE,bottom-up,141,75,2dm-4715
2dm-706,2,AsI4,P-1,0,FALSE,bottom-up,79,117,2dm-4763
2dm-707,2,Y5F8,P2/m,0,FALSE,bottom-up,271,,2dm-4448
2dm-708,2,InF,P4/nmm,2155,FALSE,bottom-up,34,50,2dm-3762
2dm-709,2,Mo3Se4,P-3m1,0,FALSE,bottom-up,397,32,2dm-4728
2dm-71,2,PdS2,P-3m1,1086,FALSE,bottom-up,122,109,2dm-3287
2dm-710,2,Tl4S3,Pmn2_1,608,FALSE,bottom-up,158,177,2dm-3571
2dm-711,2,UI4,C2/m,94,FALSE,bottom-up,36,80,2dm-3675
2dm-712,2,NiP2,P2_1/m,0,FALSE,bottom-up,315,,2dm-4348
2dm-713,2,TlN,P4/nmm,0,FALSE,bottom-up,1251,140,2dm-3743
2dm-714,2,CoF3,C2/m,1828,FALSE,bottom-up,0,36,2dm-3776
2dm-715,2,Sr2P,P-3m1,0,FALSE,bottom-up,230,242,2dm-3665
2dm-716,2,NbCl2,P-3m1,0,FALSE,bottom-up,205,,2dm-5075
2dm-717,2,Re3Cl8,P1,346,FALSE,bottom-up,406,,2dm-4993
2dm-718,2,CuCl2,P2_1/c,113,FALSE,bottom-up,31,57,2dm-5086
2dm-719,2,PdBr2,P-3m1,104,FALSE,bottom-up,138,78,2dm-3692
2dm-72,2,TeAu,P4/nmm,0,FALSE,bottom-up,206,195,2dm-5007
2dm-720,2,CoI3,C2/m,777,FALSE,bottom-up,0,89,2dm-3776
2dm-721,2,AlCl3,Pmc2_1,4462,TRUE,bottom-up,64,76,2dm-3521
2dm-722,2,RuF3,P-31m,0,FALSE,bottom-up,104,53,2dm-5148
2dm-723,2,OsCl4,P2_1/c,120,FALSE,bottom-up,62,,2dm-4073
2dm-724,2,Y2Si,P-3m1,0,FALSE,bottom-up,674,386,2dm-5825
2dm-725,2,AlSb,P4/nmm,0,FALSE,bottom-up,164,101,2dm-3743
2dm-726,2,I3N,P2_1/c,643,FALSE,bottom-up,707,143,2dm-4881
2dm-727,2,TlTe,P-6m2,595,FALSE,bottom-up,163,96,2dm-3530
2dm-728,2,BeO2,P4/mmm,1521,FALSE,bottom-up,1078,59,2dm-4188
2dm-729,2,TlSe,P-3m1,577,FALSE,bottom-up,101,82,2dm-4063
2dm-73,2,NiP2,P4/mmm,0,FALSE,bottom-up,407,78,2dm-5531
2dm-730,2,GeP,P-1,1748,FALSE,bottom-up,0,80,2dm-3615
2dm-731,2,PtBr2,P-3m1,162,FALSE,bottom-up,289,80,2dm-3692
2dm-732,2,GeSb2,Pmc2_1,1036,FALSE,bottom-up,72,110,2dm-4912
2dm-733,2,GaBr3,C2/m,2599,FALSE,bottom-up,91,75,2dm-3681
2dm-734,2,InTe,P-6m2,1453,FALSE,bottom-up,0,68,2dm-3530
2dm-735,2,SnAs3,P-3m1,0,FALSE,bottom-up,241,387,2dm-5503
2dm-736,2,SrF2,P-4m2,6017,FALSE,bottom-up,388,307,2dm-4009
2dm-737,2,As9Br2,P2_1/m,0,FALSE,bottom-up,38,72,2dm-3684
2dm-738,2,DyI3,Pmmn,1829,FALSE,bottom-up,14,95,2dm-3439
2dm-739,2,SnP2,Pmc2_1,810,FALSE,bottom-up,137,86,2dm-3619
2dm-74,2,PtCl2,P-3m1,467,FALSE,bottom-up,355,76,2dm-3692
2dm-740,2,NpCl3,P-6m2,1,FALSE,bottom-up,395,422,
2dm-741,2,PtF2,P-3m1,510,FALSE,bottom-up,471,102,2dm-3741
2dm-742,2,Tl2Fe,P4/mmm,0,FALSE,bottom-up,676,169,2dm-3244
2dm-743,2,RhF2,P-3m1,0,FALSE,bottom-up,412,87,2dm-4963
2dm-744,2,AsI3,P2_1/c,1870,FALSE,bottom-up,45,,2dm-4881
2dm-745,2,GeTe2,P-3m1,0,FALSE,bottom-up,151,157,2dm-3203
2dm-746,2,SeF,P-1,1336,FALSE,bottom-up,185,80,2dm-4682
2dm-747,2,P2S3,P2_1/m,595,FALSE,bottom-up,174,86,2dm-3531
2dm-748,2,ClO2,P2_1/c,265,FALSE,bottom-up,57,43,2dm-5766
2dm-749,2,BTe,P-3m1,1785,FALSE,bottom-up,176,54,2dm-4063
2dm-75,2,BN3,P-3m1,1263,FALSE,bottom-up,782,69,
2dm-750,2,AsC,C2/m,1556,TRUE,bottom-up,594,48,2dm-3474
2dm-751,2,Sr2Sb,P-3m1,0,FALSE,bottom-up,395,,2dm-3665
2dm-752,2,UF3,Pmmn,26,FALSE,bottom-up,97,195,2dm-3428
2dm-753,2,As2Se3,P-3m1,657,FALSE,bottom-up,14,63,2dm-2995
2dm-754,2,PI3,C2/m,1895,FALSE,bottom-up,49,94,2dm-3868
2dm-755,2,SeCl,P-1,1318,TRUE,bottom-up,34,79,2dm-3502
2dm-756,2,In4O3,P2_1/m,218,FALSE,bottom-up,188,48,2dm-3496
2dm-757,2,WF2,C2/m,1346,FALSE,bottom-up,691,105,2dm-4519
2dm-758,2,CBr3,P1,1136,FALSE,bottom-up,527,104,2dm-5235
2dm-759,2,Ta3F8,P3m1,401,FALSE,bottom-up,347,,2dm-5497
2dm-76,2,TiS5,Pmmn,132,TRUE,bottom-up,0,72,2dm-3256
2dm-760,2,BeI2,P-4m2,3025,FALSE,bottom-up,0,86,2dm-4009
2dm-761,2,Bi2S3,P2_1/m,1390,FALSE,bottom-up,39,99,2dm-4253
2dm-762,2,YI2,P-6m2,171,FALSE,bottom-up,0,85,2dm-5867
2dm-763,2,NbS3,P2_1/m,0,FALSE,bottom-up,8,68,2dm-4511
2dm-764,2,TaBr3,P-31m,0,FALSE,bottom-up,236,84,2dm-3549
2dm-765,2,NiAs2,P4/mmm,0,FALSE,bottom-up,229,72,2dm-5531
2dm-766,2,CdF2,P-3m1,3939,TRUE,bottom-up,79,184,2dm-5204
2dm-767,2,SiAs3,P-3m1,0,FALSE,bottom-up,334,318,2dm-5503
2dm-768,2,ScBr2,P4/mmm,0,FALSE,bottom-up,56,81,2dm-3640
2dm-769,2,Na2O,P-3m1,868,TRUE,bottom-up,141,37,2dm-3869
2dm-77,2,BI,P4mm,2109,FALSE,bottom-up,,367,2dm-3775
2dm-770,2,RhS2,P-3m1,0,FALSE,bottom-up,153,207,2dm-3401
2dm-771,2,TaBr5,P-1,1934,TRUE,bottom-up,47,115,
2dm-772,2,BaO2,P4/mmm,2692,FALSE,bottom-up,134,275,2dm-4188
2dm-773,2,PbS2,P-3m1,689,FALSE,bottom-up,334,108,2dm-4715
2dm-774,2,ZrS5,Pmmn,166,TRUE,bottom-up,0,73,2dm-3256
2dm-775,2,SnN,C2/m,238,FALSE,bottom-up,383,103,2dm-4588
2dm-776,2,SiS,P3m1,2170,FALSE,bottom-up,455,31,2dm-3977
2dm-777,2,TaS,P4/nmm,0,FALSE,bottom-up,467,96,2dm-4224
2dm-778,2,YCl3,Pmmn,3719,TRUE,bottom-up,42,80,2dm-3582
2dm-779,2,BBr3,Pmc2_1,3232,TRUE,bottom-up,27,43,2dm-3521
2dm-780,2,Sb2Se3,P-3m1,498,FALSE,bottom-up,4,70,2dm-5359
2dm-781,2,GeTe,Pmmn,1105,TRUE,bottom-up,103,91,2dm-3338
2dm-782,2,Ta2Se3,P2_1/m,0,FALSE,bottom-up,29,126,2dm-4813
2dm-783,2,SmCl3,Pmmn,3730,TRUE,bottom-up,0,86,2dm-3699
2dm-784,2,P2C,Pmc2_1,1786,FALSE,bottom-up,322,56,2dm-3619
2dm-785,2,GeCl4,P4/mmm,670,FALSE,bottom-up,401,101,2dm-4359
2dm-786,2,GaAs5,Pmc2_1,887,TRUE,bottom-up,230,,2dm-3922
2dm-788,2,OsBr3,P-31m,45,FALSE,bottom-up,64,83,2dm-4487
2dm-789,2,ScCl2,P-6m2,114,FALSE,bottom-up,13,67,2dm-5867
2dm-79,2,NCl4,P1,726,TRUE,bottom-up,,,2dm-4763
2dm-790,2,V2Te,P4/nmm,0,FALSE,bottom-up,84,56,2dm-3801
2dm-791,2,AsO2,Pmc2_1,2034,FALSE,bottom-up,,28,2dm-4327
2dm-792,2,CuSe2,P-3m1,0,FALSE,bottom-up,256,285,2dm-3587
2dm-793,2,InCl3,Pmma,2410,TRUE,bottom-up,0,39,2dm-3521
2dm-794,2,AlTe,P-3m1,2039,FALSE,bottom-up,3,64,2dm-4063
2dm-795,2,LuSn2,P4/mmm,0,FALSE,bottom-up,446,333,2dm-3059
2dm-796,2,NdCl2,P4/mmm,0,FALSE,bottom-up,42,85,2dm-3508
2dm-797,2,AsBr4,P-1,94,FALSE,bottom-up,131,100,2dm-4763
2dm-798,2,Te3P2,Pc,1234,FALSE,bottom-up,160,145,2dm-4755
2dm-799,2,Ba2Ir,P4/mmm,0,FALSE,bottom-up,142,183,2dm-3380
2dm-8,2,TcSe2,P-3m1,0,FALSE,bottom-up,0,67,2dm-4839
2dm-80,2,Ca2P,P-3m1,0,FALSE,bottom-up,101,258,2dm-3665
2dm-800,2,TaTe3,P2_1/m,0,FALSE,bottom-up,77,,2dm-4301
2dm-801,2,CdBr2,P-4m2,3096,TRUE,bottom-up,30,109,2dm-3966
2dm-802,2,AsBr3,P2_1/c,2909,FALSE,bottom-up,20,88,2dm-5217
2dm-803,2,BCl,Aem2,2806,FALSE,bottom-up,1760,61,
2dm-804,2,BaI2,P-3m1,3985,FALSE,bottom-up,27,148,2dm-3734
2dm-805,2,GeSe,Pmmn,1554,FALSE,bottom-up,55,79,2dm-3338
2dm-806,2,SbBr4,Pc,0,FALSE,bottom-up,191,56,2dm-4763
2dm-807,2,GaF3,C2/m,5972,FALSE,bottom-up,49,,2dm-4040
2dm-808,2,CoSe2,P-3m1,0,FALSE,bottom-up,64,142,2dm-3757
2dm-809,2,Br2O5,P2_1,2222,FALSE,bottom-up,0,94,2dm-3828
2dm-81,2,BAs,P4/nmm,0,FALSE,bottom-up,683,56,2dm-3743
2dm-810,2,WCl3,P-31m,767,FALSE,bottom-up,223,74,2dm-3768
2dm-811,2,GaS,P-1,2046,FALSE,bottom-up,56,97,2dm-3756
2dm-812,2,Y2Br5,P2_1/m,341,FALSE,bottom-up,31,79,2dm-5545
2dm-813,2,Nd2S5,P4/nmm,0,FALSE,bottom-up,70,25,2dm-3185
2dm-814,2,AlI,P4/nmm,1649,FALSE,bottom-up,515,115,
2dm-815,2,NiCl2,P2_1/c,744,FALSE,bottom-up,83,,2dm-3562
2dm-816,2,TiBr,C2/m,0,FALSE,bottom-up,0,53,2dm-3444
2dm-817,2,BeI2,P-3m1,2377,FALSE,bottom-up,0,76,2dm-3734
2dm-819,2,As2Pd,P-3m1,0,FALSE,bottom-up,333,201,2dm-5830
2dm-82,2,Tl2Ru,P4/mmm,0,FALSE,bottom-up,654,184,2dm-4344
2dm-820,2,SiBr3,P1,2624,FALSE,bottom-up,179,74,2dm-5235
2dm-821,2,CuS,P-1,0,FALSE,bottom-up,127,59,2dm-4023
2dm-822,2,NbTe3,P2_1/m,0,FALSE,bottom-up,33,70,2dm-5258
2dm-823,2,GeN,C2/m,1340,FALSE,bottom-up,326,,2dm-3474
2dm-824,2,NpCl3,Pmmn,0,FALSE,bottom-up,3,90,2dm-4540
2dm-825,2,Sb2Pt,P4/mmm,0,FALSE,bottom-up,391,118,2dm-5531
2dm-826,2,ReCl3,C2/m,132,FALSE,bottom-up,226,,2dm-5379
2dm-828,2,TcTe2,P-1,749,FALSE,bottom-up,0,,2dm-4006
2dm-829,2,MoS2,P2_1/m,43,TRUE,bottom-up,186,,2dm-3497
2dm-83,2,SiN,P-1,1472,FALSE,bottom-up,432,49,2dm-4588
2dm-830,2,Nb2Te,P4/nmm,0,FALSE,bottom-up,39,61,2dm-3801
2dm-831,2,GeO,P4/nmm,2194,FALSE,bottom-up,181,103,2dm-3561
2dm-832,2,V2S,P4/nmm,0,FALSE,bottom-up,93,53,2dm-3801
2dm-833,2,V2Se3,P2_1/m,0,FALSE,bottom-up,8,88,2dm-4813
2dm-834,2,P2S3,P2_1/m,396,FALSE,bottom-up,174,75,2dm-4253
